track_id,track_name,album_name,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0RSX79duQOquL7uQ2n5K8b,Freunde,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,40,245313,False,0.673,0.855,7,-2.146,1,0.03,0.0358,3.22e-06,0.0721,0.471,102.001,4
2uj5yQ6ZsRruyG8mh1SLUP,De Tüfel het viel Gsichter - Live,Orpheum (Live),Faber,41,217000,False,0.373,0.529,7,-8.75,0,0.0605,0.353,0.0158,0.785,0.38,128.259,4
4FmlL5OdnOLPLzTJNstL3n,Liebeslied - Neue Aufnahme 2022,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,40,195257,False,0.518,0.995,0,-3.412,1,0.0901,1.11e-05,0.00161,0.0931,0.342,135.013,4
7EzRdo7g2oeVrTviOgaYbU,Was soll das,Was Muss Muss - Best Of,Herbert Grönemeyer,41,287840,False,0.682,0.922,4,-4.746,1,0.0449,0.292,0.00101,0.0359,0.983,160.742,4
6ZYkDBYBJuW2Ws3eA4BF7r,Fette Wilde Jahre,Arbeitsmusik Herbst/Winter 2022/2023,Juli,0,184097,False,0.641,0.857,0,-4.519,1,0.0322,0.0379,2.6e-06,0.0996,0.513,112.061,4
2h42lqXCWJLwc7Ru5EE2Va,Freie Liebe,"Schlaftabletten, Rotwein V",Alligatoah,41,250322,True,0.518,0.824,2,-6.33,0,0.0777,0.584,0.0,0.334,0.552,90.088,4
2lMXpIwaI9peCsCeYSbx4i,Major Tom (Coming Home),80's,Peter Schilling,0,301373,False,0.788,0.419,4,-14.318,0,0.0643,0.152,0.165,0.169,0.842,161.253,4
6vmdV1NsKisfobiqyg2kG3,Pushed Again,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,40,230773,False,0.354,0.736,0,-4.222,1,0.0475,0.0202,0.000433,0.103,0.208,114.22,4
60Nq3K9NFRL5AP55uFq9gk,St. Pauli,Attacke,Deine Cousine,42,256137,False,0.405,0.89,5,-2.591,1,0.0467,0.00924,0.0,0.195,0.298,172.951,4
6Fz1SwRvgRLMLob8wBHMdJ,Mein Leben,MO[NU]MENT,Goitzsche Front,41,202546,False,0.49,0.981,7,-1.441,0,0.0718,0.00256,0.0,0.135,0.685,165.037,4
03uztFv42YM1uKEx6wwJcq,In 8 Minuten um die Welt,Rivalen und Rebellen,Frei.Wild,42,228240,False,0.447,0.977,7,-1.504,1,0.0871,0.0414,0.0,0.305,0.579,159.967,4
5Ss7C8bSDZMm0pt9pXqObC,Tripical Moon,Tripical Moon,Querox;Phaxe,49,438055,False,0.471,0.529,0,-7.419,1,0.0585,0.00929,0.873,0.0998,0.0378,102.737,1
5Di0EOfzgABjIldD2GaMVm,Tick-Tock,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,51,498852,False,0.261,0.231,9,-15.826,0,0.0388,0.271,0.9,0.239,0.0396,119.89,4
2D85QAziPXN1KMIW50NPpl,Flashed Junk Mind,Sadnecessary,Milky Chance,66,262000,False,0.84,0.84,11,-8.721,1,0.0475,0.389,0.0324,0.114,0.904,117.98,4
0rUpmoJPOzpphOMmpA7ziW,When I Cry (feat. Ali Gatie),When I Cry (feat. Ali Gatie),AYLIVA;Ali Gatie,53,134000,False,0.553,0.661,9,-6.829,0,0.0352,0.209,0.0,0.139,0.217,150.026,4
1vPEPhmGDnp8RR6GCBozaa,A Lannister Always Pays His Debts,Game Of Thrones: Season 3 (Music from the HBO Series),Ramin Djawadi,58,170560,False,0.288,0.288,2,-16.518,0,0.0402,0.552,0.952,0.171,0.0963,86.393,4
5tWPl23tRGaEbSz3f0lTsW,The Wormhole,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,53,90569,False,0.14,0.0532,0,-28.662,1,0.0393,0.563,0.889,0.0748,0.021,95.78,4
4qqaez1f2mrR4pixnmoNiY,Call It Love - Klingande Remix,Call It Love (Klingande Remix),Felix Jaehn;Ray Dalton;Klingande,0,149508,False,0.671,0.687,10,-8.669,1,0.0502,0.0111,0.0193,0.504,0.623,121.992,4
5dLZHm0oVCp3vfZu0Ij6aB,Endstation,3062,BHZ;Longus Mongus;Monk,39,182861,True,0.85,0.49,11,-7.378,0,0.15,0.612,0.000615,0.102,0.297,148.978,4
0evYoPRWnnQ6ACNC0LJPul,Up Down Jumper,Up Down Jumper,Boris Brejcha,59,432000,False,0.795,0.652,2,-8.042,1,0.0434,0.000379,0.881,0.0879,0.121,124.995,4
1VDO3UbNVXeptSTq8Vtxi4,Shiheki,Shiheki,Cr7z,41,226215,True,0.661,0.75,7,-6.677,0,0.351,0.394,0.0,0.111,0.599,80.727,4
2RfBOqxUl9g0fHJ0NuYFAO,Tally Two / What’s The Plan / F-14,Top Gun: Maverick (Music From The Motion Picture),Harold Faltermeyer;Lady Gaga;Hans Zimmer;Lorne Balfe,56,274493,False,0.182,0.342,2,-15.843,0,0.0348,0.424,0.673,0.115,0.0388,145.068,4
3IMY3y2uE2klFVlTMDIq35,Muss los,21,Megaloh,41,124384,False,0.74,0.679,5,-7.32,1,0.31,0.266,1.69e-05,0.196,0.532,71.005,4
5SzRRpwmPAoumbYIgX2awb,Maka Knacker,Maka Knacker,Nizi19,40,147500,True,0.876,0.323,11,-10.539,1,0.521,0.222,0.00111,0.108,0.15,132.003,4
57yaYb3wGA7jexlSBuzlGZ,HUNDE,HUNDE,JPD,40,160201,False,0.579,0.548,7,-8.975,1,0.32,0.788,0.0209,0.145,0.85,160.477,3
7c5m3XJezwu2S65NaLzNp7,Black Blocks,Microdose EP,Disarstar;Jugglerz,40,133298,False,0.774,0.643,8,-6.815,1,0.402,0.157,7.49e-06,0.21,0.616,140.605,4
4s810RJapePf28HaMO92mY,El Repaso,Un Momento en el Tiempo,Brous One;Matiah Chinaski,42,175409,True,0.742,0.664,1,-8.432,0,0.261,0.301,0.0,0.0675,0.79,91.063,4
72fDbX9WwLAZzks6NwhXVY,Wild & Free,Crystal Sky (New Version),Lena,60,195120,False,0.619,0.658,7,-5.217,1,0.0287,0.248,5e-06,0.298,0.37,90.0,4
6h7limb046ZAJRRkfalUIR,Nicht Allein,"In Liebe, Ion",Ion Miles;BHZ,40,131736,True,0.815,0.357,0,-11.592,1,0.377,0.134,0.0165,0.0873,0.33,180.065,4
5AJGHVju4QURGr7Dqx4sMh,Immer so,Immer so,Ra'is,41,169431,True,0.737,0.502,9,-7.589,0,0.161,0.487,0.0,0.0932,0.255,88.046,4
229lqwvjAJuDgRCkSXwOJm,What Are You Going to Do When You Are Not Saving the World?,Man Of Steel,Hans Zimmer;Nick Glennie-Smith;Junkie XL;Atli Örvarsson,47,326000,False,0.135,0.161,0,-16.789,1,0.0327,0.0256,0.856,0.108,0.0321,80.325,4
1PTt5Oa80JGSBCrzzfhtn6,Nur ein Wort,So Wie Gehabt,Lugatti & 9ine,40,132000,True,0.887,0.513,5,-10.559,1,0.133,0.0951,0.00019,0.0904,0.394,120.004,4
1qFmSPALGSoqjbwM3br4Rl,Hummell Gets The Rockets - Alan Walker Remix,World Of Walker,Hans Zimmer;Alan Walker,46,177238,False,0.523,0.698,10,-8.377,1,0.0777,0.0523,0.795,0.0794,0.0348,120.015,4
0oz9ITtPIt3iI1nzdVX9L2,Wonder Woman Main Theme,Epic Soundtracks and Orchestral Music,Hans Zimmer;Junkie XL;Tina Guo,35,223873,False,0.42,0.76,11,-9.57,0,0.0838,0.00828,0.841,0.0893,0.0447,143.965,1
22Lhq4mVPFWv3bjchAFDOl,Bei Nacht,Bei Nacht,Samo104,40,159637,True,0.702,0.67,1,-5.753,1,0.0372,0.0347,2.19e-06,0.0929,0.151,86.017,4
1m9HqtwRcqKguKLS0a9HrI,Fick Dich,Gib mir mehr,Lumaraa,41,224470,True,0.71,0.478,2,-7.548,1,0.178,0.341,0.0,0.0799,0.139,170.021,4
6Ug8Q77sgu81hEjiVH96t6,190 Tage,190 Tage,Schwesta Ewa;Adones,41,265116,True,0.678,0.721,0,-5.237,0,0.376,0.526,8.91e-06,0.152,0.36,85.647,4
2J1On1HMBhWG12YbNWa7Rf,Roter Wein,Frisches auf dem Herd,Lugatti & 9ine,40,240762,True,0.758,0.45,8,-11.488,0,0.429,0.628,5e-05,0.11,0.427,76.975,4
4EWNBZSDFxFNmpqdQLavoB,Intro (Balenciaga),Deutscher Oktober,Disarstar,40,137999,False,0.683,0.633,8,-8.266,0,0.499,0.392,0.0,0.141,0.372,75.441,4
7vBSvChX74qvSkmKUw2TUf,GesteRn,PolaR,Edo Saiya,39,198807,False,0.661,0.535,7,-10.64,0,0.0491,0.153,1.35e-06,0.317,0.441,120.087,4
4beN9T2PsWRpfSS8t4xt8S,Fairytales,Full House,TM,39,204250,True,0.808,0.637,3,-9.792,0,0.0914,0.447,0.276,0.11,0.715,123.957,4
3kq5Go94h4UhNrXM76hIzw,Nachbarschaft,Deutscher Oktober,Disarstar,40,245601,False,0.825,0.619,2,-6.893,1,0.183,0.319,0.0,0.0801,0.155,129.99,4
2VmFxNIlbakhcO13wsB6Wz,Mein Penis,Und das Geheimnis der unbeglichenen Bordellrechnung,K.I.Z,41,130123,True,0.897,0.698,1,-7.024,1,0.295,0.273,5.19e-06,0.136,0.755,92.014,4
7lLBtZ2ZVOdgk6NkL8SA8f,Bikini,ALIVE,Coach Bennet,41,126608,True,0.592,0.627,11,-5.157,0,0.345,0.00347,4.11e-05,0.11,0.343,88.704,4
5qabhxU1LrxMEnp5EA8QAC,Ewigkeit,Kara Tape 2,Beyazz,40,141940,False,0.755,0.703,1,-7.494,0,0.168,0.159,0.0,0.161,0.331,82.015,4
1iHNAcz9t7xghIDn2E0iMK,Hoffnung,Labyrinth,Kontra K,41,274266,False,0.608,0.601,8,-8.971,1,0.104,0.154,3.12e-06,0.107,0.239,110.018,4
41x3hE2SYNRGtloNAn9kNF,Bang Bang,Bang Bang,GReeeN,41,214457,False,0.788,0.387,6,-10.502,1,0.104,0.341,2.23e-05,0.105,0.128,128.033,4
1RPoSlvUKKilCL1p6Xtfew,Ok Boomer,Ok Boomer,Julien Bam;Vincent Lee,41,234047,False,0.899,0.889,11,-5.021,1,0.145,0.0436,3.5e-05,0.0538,0.839,126.033,4
3pny48jG0LpFUu9iX1PRFd,Alles verloren,Alles verloren,Zate;Jack Center;LUNA,40,173721,False,0.545,0.559,9,-12.258,0,0.375,0.545,0.0,0.179,0.115,118.767,4
5eb9KjDxy61Y6AYcfirYNa,Himalaya,Ins offene Messer,Jennifer Rostock,40,218453,False,0.576,0.726,0,-5.387,1,0.0291,0.000658,0.0,0.0997,0.41,126.032,4
7oNCaktD0r07nQMBCQy7gM,Keine Antwort,Starlight Express,Montez,39,140338,False,0.66,0.621,7,-7.984,0,0.26,0.422,0.0,0.115,0.574,173.872,4
41sYi8WURLTQjNEq3Eq7j5,"Fragen (Wer, Wie, Was)","Fragen (Wer, Wie Was)",Megaloh;Oga Beats,40,169960,False,0.476,0.726,2,-4.9,1,0.371,0.0517,1.91e-06,0.459,0.639,83.423,4
1VvZCnaVnrJyJeNPCz0KDT,Eisgekühlter Bommerlunder,All die ganzen Jahre: Ihre besten Lieder,Die Toten Hosen,39,176693,False,0.395,0.585,9,-5.244,1,0.0422,0.483,2.56e-05,0.286,0.325,129.938,4
23eQwNjYUcSyiSZT1YO4AN,Aller Herren Länder,Nonstop (The Best Of Heinz Rudolf Kunze),Heinz Rudolf Kunze,40,234320,False,0.594,0.873,7,-6.721,1,0.035,0.0052,7.85e-05,0.22,0.557,109.152,4
6lUlLrJW5bATw2sbVFpPS1,Auswärtsspiel,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,39,155946,False,0.317,0.967,5,-2.808,1,0.0616,0.0349,7.68e-06,0.357,0.538,170.982,4
6LUVX1Dbn9G8DfLWqqD2b5,Last Christmas,Alternative Christmas 2022,The BossHoss,0,211440,False,0.73,0.948,0,-5.702,1,0.052,0.34,0.0,0.0897,0.727,110.033,4
1CdLB8P7NNfhERdEkcVKYp,Laune der Natur,Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,39,205880,False,0.537,0.886,1,-3.314,1,0.034,0.00236,0.0,0.158,0.543,99.971,4
7lMHhos0TYvpuDblM5IrYZ,"Zwischen Mann und Kind (aus ""Sing meinen Song, Vol. 9"")","SDP bei Sing meinen Song, Vol. 9",SDP,40,190813,False,0.608,0.593,7,-8.254,1,0.185,0.544,0.0,0.352,0.454,93.72,4
1rfPKTKzzDaz1lDjadZVqb,Du willst mir an die Wäsche (feat. Sido) - Live in Berlin 2012,Du willst mir an die Wäsche (feat. Sido) [Live in Berlin],Jennifer Rostock,39,214796,False,0.599,0.941,7,-3.828,1,0.0899,0.00883,0.0,0.892,0.599,98.062,4
1UbDqlLHBY7SxKVamO6hqJ,Afraid of Time,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,53,152672,False,0.245,0.00336,9,-38.793,0,0.0451,0.92,0.0234,0.119,0.0505,119.949,3
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),In Your Eyes (feat. Alida),Robin Schulz;Alida,65,208222,False,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,4
5n44Y1e8exufbm9mmAvopf,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",Game Of Thrones (Music From The HBO Series),Ramin Djawadi,57,187280,False,0.17,0.0234,3,-28.042,1,0.0452,0.714,0.891,0.118,0.0326,127.138,4
54yAfxuhZqdm3Sr1i33goh,Falling,Real Live,BROX,35,370434,False,0.598,0.881,1,-8.54,1,0.0324,0.000976,0.755,0.291,0.394,138.0,4
1zGvWXdFGnoCnHWepkBLM7,Irgendwann,Irgendwann,Eno;Bausa,68,144526,True,0.586,0.337,5,-13.785,0,0.133,0.794,0.000277,0.135,0.342,119.863,4
30czRkzbE2SaDp5139eHew,Zieh dich aus,VVS Bonus EP,Ufo361,39,227137,True,0.809,0.509,2,-7.572,0,0.237,0.371,0.000911,0.102,0.174,126.945,4
0dxfPWNQ1n6FpgyzH7s3ZK,P.S.,P.S.,toksi,39,165737,False,0.806,0.491,9,-6.831,1,0.0526,0.437,0.0,0.147,0.473,122.114,4
4hM4bjtN98JJECGsj5uT93,Distanz,Distanz,Edin,40,196821,False,0.748,0.741,8,-4.479,0,0.0736,0.12,3.19e-05,0.102,0.405,105.003,4
1JTG90QL5rqh3979SGXgiJ,Ebertplatzblues,Cansado,Lugatti;Lugatti & 9ine;Traya,39,146131,True,0.846,0.398,8,-8.951,1,0.304,0.576,6.94e-06,0.139,0.628,118.241,4
5esZWlW1SijQtw30OcWyUs,Space Diver,Space Diver,Boris Brejcha,57,397440,False,0.809,0.483,5,-8.655,1,0.0615,0.00107,0.853,0.0717,0.336,124.993,4
0NHBt8bp6tloebOWV3U3fN,Under The Same Sun,Face The Heat,Scorpions,56,293733,False,0.377,0.84,2,-6.022,1,0.1,0.0128,2.71e-05,0.102,0.311,150.349,4
4m5SrAafp1KyltvBMW2p7d,Der Tanz,Aggro Berlin,Sido;K.I.Z,40,209946,False,0.911,0.771,1,-7.975,0,0.216,0.0092,0.0,0.0293,0.908,105.991,4
3bOK3tKl399Sb7lXiQKb5h,Niki Lauda,Juana,Akuma,39,171973,True,0.825,0.476,11,-8.74,0,0.14,0.697,1.4e-05,0.0894,0.52,106.544,4
6XY21Bsl4eMw8yCDyOi28g,JUNGLEBOYS,L BLATT,LUVRE47,39,155880,True,0.94,0.659,10,-6.814,0,0.0581,0.00203,1.14e-06,0.0842,0.54,138.019,4
2ChhuevCNhfbZFoE7X94Wy,Queen (feat. Monk),Love.Life.Backstage,Big Pat;BHZ;Monk,39,164212,True,0.894,0.538,6,-10.298,0,0.238,0.00719,0.00385,0.0459,0.535,151.03,4
0Zv00Dz2u0lKlkwri9NF7w,"Intro (feat. Longus Mongus, Monk & Ion Miles)",2826,BHZ;Longus Mongus;Monk;Ion Miles,38,167555,False,0.873,0.604,7,-7.429,0,0.345,0.42,0.0,0.119,0.257,159.065,4
7bijX0HHTSSDlYs5vWmSOK,Kalender,Kalender,Zate;Chayn;Rewindbeats,39,228706,False,0.51,0.324,4,-14.062,0,0.276,0.805,0.0,0.118,0.47,81.354,4
4TyUkhIaTeBpahjnvA08pw,Fuck 12 Skit,Cansado,Lugatti;Lugatti & 9ine;Traya,39,99096,True,0.841,0.839,11,-5.771,1,0.241,0.0309,0.0248,0.0792,0.663,155.026,4
7jLsnNCwNMlLHmJYuVp08u,Pegasus,MOSAIK,NAVACHA,40,260281,True,0.696,0.684,1,-6.064,1,0.342,0.257,4.94e-06,0.246,0.46,141.848,4
3PRxmJf4F3CDA0vyathTYz,Dinosaurs,Dinosaurs,Emily Roberts,40,176000,True,0.559,0.334,0,-8.837,1,0.0585,0.8,0.0,0.147,0.546,100.068,3
6hwWPRDh6wL6VsemOZEsl8,Polizisten,Leben ist,Zaunpfahl,39,118413,False,0.384,0.927,9,-4.997,0,0.136,0.188,6.99e-06,0.428,0.479,145.27,4
2wRN0iIapzOP6fhxvvvUkl,Anders,Tresentape,102 Boyz;Chapo102;Stacks102;Skoob102,39,190133,True,0.733,0.616,6,-6.607,0,0.278,0.0305,0.0,0.107,0.364,79.979,4
00yJsUfhS7Tp3mPMbgmjoJ,Dragonfruit,MKS 3.0,Lugatti & 9ine,39,216827,True,0.858,0.628,1,-7.889,0,0.245,0.183,0.00621,0.11,0.754,144.989,4
0QuSawZIvAQa7In4jj5iQw,TüR,PolaR,Edo Saiya;Prinz Pi,39,135865,False,0.523,0.776,10,-6.804,1,0.238,0.253,0.0,0.165,0.376,176.041,4
54RAUxpR3cH5MHN1OQrtB3,Sonnenuntergang,Sonnenuntergang,SANITO;lityway,39,125710,False,0.776,0.535,5,-7.975,0,0.042,0.0665,0.0,0.116,0.403,132.039,4
0ZtgP8UVNyxezTJIjXGlLj,Durstig (feat. Dead Dawg),"In Liebe, Ion",Ion Miles;BHZ;Dead Dawg,39,161461,True,0.821,0.521,0,-11.468,1,0.592,0.106,0.0,0.124,0.827,169.979,3
7EmXPOmfYEdVFdBckaJIaV,Blink Links,2826,BHZ;Ion Miles;Dead Dawg,39,176418,False,0.827,0.76,3,-4.437,0,0.0723,0.0374,3.18e-06,0.107,0.63,165.938,4
3cdcwLiZ12EsYsi7dxiKvW,3 Jahre in Neapel,Und das Geheimnis der unbeglichenen Bordellrechnung,K.I.Z,40,65375,True,0.854,0.82,11,-6.821,0,0.347,0.26,5.83e-06,0.376,0.647,106.968,4
2XcSvY0Ms2eciJNtrlTRKw,Kumm mer lääve,Us der Stadt met K,Kasalla,40,263146,False,0.349,0.927,1,-2.968,0,0.0432,0.00639,0.0,0.208,0.542,165.911,4
2xPmB9AtQoce59kak7YYR6,Breeze,Breeze,Dame;Onk Lou,40,153700,False,0.795,0.891,2,-3.915,1,0.0801,0.349,0.000115,0.154,0.882,119.959,4
5s76Adm7BH1gbWsVhDKrnf,Hear Me Out - Extended Mix,Black Hole House Music 10-22,Cosmic Gate;Diana Miro,0,445406,False,0.602,0.916,9,-5.91,0,0.0413,0.00277,0.56,0.0864,0.036,122.997,4
3KN8XPsoTfqgBROxNW6Gce,Ellenbogengesellschaft (Pogen),Hahnenkampf,K.I.Z,40,221853,False,0.612,0.737,7,-6.332,1,0.322,0.0122,0.0,0.08,0.597,182.177,4
07Z1Oq611mgwOe1WAKgny5,Du Suchst,Ortus Solis,Jaill,39,181249,True,0.771,0.803,11,-6.06,0,0.329,0.0625,4.06e-06,0.079,0.502,93.115,4
3G76dHQkmJ8B9nkWPhEvyR,Schädel Weh,Kein Nirvana,Teuterekordz,39,164176,False,0.809,0.572,3,-10.729,1,0.445,0.119,0.00847,0.107,0.331,177.946,4
2CCPoiBpNX9on3SIu78RJx,Das alles ist Urlaub,Und das Geheimnis der unbeglichenen Bordellrechnung,K.I.Z,40,231398,True,0.547,0.618,0,-9.492,1,0.099,0.79,0.000534,0.0978,0.483,99.216,4
7mfemPkXO5f3uw6cXOikHQ,Analog Feel - Greenhaven DJs Extended Remix,Black Hole Trance Music 10-22,Cosmic Gate;Greenhaven DJs,0,458139,False,0.704,0.833,6,-4.667,0,0.0716,0.00312,0.876,0.0919,0.205,128.992,4
6RXI2dGFYwWNdi2fWthp2w,6 Atzen,Kein Nirvana,Teuterekordz,40,173725,False,0.965,0.482,4,-8.959,1,0.356,0.112,3.78e-06,0.0784,0.424,125.058,4
3vVRfT1O4KbAAhHTmzc5Sc,Es könnte schöner sein - Live,Orpheum (Live),Faber,41,249560,False,0.531,0.794,4,-9.402,0,0.0608,0.206,0.0393,0.983,0.59,92.44,4
55CmKRol1YivCpEFQ4EN0i,In deinen Augen,In deinen Augen,Sharaktah;Edo Saiya,39,192219,False,0.65,0.636,6,-4.994,0,0.0447,0.21,0.0,0.226,0.339,94.933,4
0S5LzudHxW15KfyTlCbpTI,Wäscheständer,"Manic Pixie Dream Boy, Vol. 2",CONNY,39,155991,False,0.673,0.619,4,-8.81,0,0.393,0.565,0.0,0.109,0.22,90.251,4
1FWX54nsBCsF6zGHCcJ0ID,Jung und dumm - Live,Orpheum (Live),Faber,40,228000,False,0.469,0.906,7,-6.765,0,0.0475,0.0853,0.0341,0.958,0.649,68.8,4
18gko8Qnx8S9rveYv7zZfR,Heimfahrn,Briefe von Felix,Pink Katana;Keule,39,124316,True,0.642,0.673,5,-10.051,1,0.0281,0.0303,0.0,0.186,0.46,139.015,4
5cY5o3LJZpC7K7p4pyAn8n,Summer,23 Singles,Beatsteaks,39,206853,False,0.333,0.6,1,-6.094,1,0.0369,0.000343,3.36e-06,0.357,0.155,91.778,4
5s2zCNR5ok7DVJ5uUVtWTp,In meiner Erinnerung,In meiner Erinnerung,Silbermond,39,225453,False,0.59,0.464,1,-9.988,1,0.0433,0.749,5.49e-05,0.147,0.256,124.806,4
4fdhVSIdZv0eB67sX2TDCv,Das Wunder der Persönlichkeit,Weiß,Böhse Onkelz,39,314666,False,0.572,0.669,0,-12.087,1,0.0481,0.0117,0.0,0.111,0.632,136.114,4
5u1SiuTh4F3cBBgi6DOCQf,"Für Glaube, für Liebe, für Hoffnung",Opposition - Xtreme Edition,Frei.Wild,40,238555,False,0.34,0.994,11,-1.281,0,0.149,0.00105,0.0,0.501,0.3,199.995,4
7v7SnG6jQeteKJhoBofqLK,Schwer verliebter Hooligan,Puro Amor,Broilers,39,200974,False,0.512,0.992,7,-3.183,1,0.0776,0.00271,0.00507,0.0856,0.61,169.964,4
6QZp4JizxusKLidg7vTRSn,"Steh auf, wenn du am Boden bist",Alles aus Liebe: 40 Jahre Die Toten Hosen,Die Toten Hosen,38,232680,False,0.348,0.656,4,-4.286,1,0.0388,0.0739,0.0,0.1,0.258,149.777,3
7A9l2AElHS3jM8EeESsesm,Message from Home,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,53,100877,False,0.232,0.00108,7,-42.044,1,0.0346,0.951,0.431,0.346,0.21,83.854,4
2IJftBfq7pJ43tfnOR0RB3,99 Luftballons,Nena,Nena,27,231466,False,0.636,0.467,4,-10.1,1,0.0421,0.0915,1.7e-06,0.117,0.58,96.639,4
4wxaEgPlUbEUwiAnThBUkw,Mhysa,Game Of Thrones: Season 3 (Music from the HBO Series),Ramin Djawadi,54,234933,False,0.217,0.369,2,-14.343,0,0.0391,0.708,0.96,0.101,0.0373,144.144,3
1t8742dk3Bks8F8nAGBfjD,Criminal,Criminal,NyoMii;LOC 079,60,182572,True,0.715,0.605,10,-6.699,0,0.479,0.219,0.0,0.077,0.669,77.546,4
5glKprpzpGW5Pf4wB9gNPq,Leaving Caladan,Dune (Original Motion Picture Soundtrack),Hans Zimmer,52,115120,False,0.33,0.481,7,-11.645,0,0.0352,0.00126,0.789,0.106,0.036,120.456,3
7eiuL8b6TSjkhNEk544GLZ,Chasing Stars,Chasing Stars,Dj T.H.;Mitraz,29,215390,False,0.604,0.905,0,-2.843,0,0.0419,0.00178,0.000835,0.249,0.238,130.019,4
2XRn6Qu0Wd1KvOND8JbaTx,Beautiful Girl,Beautiful Girl,Luciano,78,179186,False,0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,0.607,139.901,4
3FIlTYrHXlBmKfwZj8F57T,PIMP SHIT,CONCRETE COWBOYS 2,Kwam.E;Tom Hengst,38,203785,True,0.758,0.642,6,-10.569,0,0.323,0.215,3.98e-05,0.0777,0.671,160.037,4
1YOjbom11usDpFDWNuX2dM,Pass,Pass,Nizi19;Karamel19,38,163000,True,0.736,0.664,1,-7.118,0,0.309,0.116,0.0,0.107,0.603,130.064,4
4EA3y8O2XYlQO1Wp7OWnU0,Sonnenstich,Sonnenstich,PA69,39,208615,False,0.955,0.499,2,-8.993,1,0.0712,0.00252,0.0,0.0751,0.441,129.973,4
5GQu9ALTmhmLggqUb9HTL8,DROGEN,DROGEN,JPD,39,174244,False,0.583,0.405,9,-8.134,0,0.0652,0.908,2.49e-05,0.111,0.185,143.555,3
79L9OUY14ifdFUPn7KBeqU,Highlight,I fucking love my life,Faber,40,227002,True,0.637,0.62,4,-9.69,0,0.0479,0.614,0.00108,0.327,0.211,108.993,4
34SatKRJgtXfL0bcgk7HMA,Striche,Striche,Xam651;DenniJasmin,39,156577,True,0.785,0.596,0,-8.7,1,0.0526,0.439,0.0,0.12,0.71,93.45,4
1T5C6ENvpM3IiYeezsK9uI,Karate,King,Kollegah;Casper,40,195813,True,0.436,0.717,9,-6.055,1,0.305,0.00559,0.0,0.334,0.357,78.632,4
4bYH5445Bn2w9UiGM0NxQw,RÄUBERLEITER,L BLATT,LUVRE47,40,119453,True,0.939,0.466,10,-8.781,0,0.172,0.0259,0.0146,0.101,0.713,140.05,4
0kJ7eKX6aWl8X1W5Xrosn6,Kkiller,Kkiller,Musso,38,201739,True,0.902,0.758,10,-8.601,1,0.288,0.0729,7.15e-06,0.128,0.142,138.026,4
6JSHnsvydMHvYcNankikEN,Letztes Abendmahl,Letztes Abendmahl,Megaloh;Oga Beats,39,192472,True,0.815,0.45,2,-10.541,1,0.395,0.0303,4.66e-06,0.344,0.228,168.051,4
3YLBzcPdr3obwR4tqOJEyv,Small Wins,Small Wins,Dekker,39,172479,False,0.786,0.585,2,-10.416,0,0.0364,0.713,0.00861,0.102,0.866,142.072,4
45JPfZ2ZMhPKnIFoluuIQD,Mein Thron,Mein Thron,Schwesta Ewa,39,132022,True,0.768,0.826,7,-4.05,1,0.349,0.146,0.0,0.179,0.659,180.005,4
24mf8ZmBfJIGlcsVgXMnP5,Winter in Frankfurt,V,Vega,39,185760,False,0.469,0.622,10,-8.085,1,0.13,0.164,0.0,0.12,0.382,84.473,4
1SdRJopHk3fpmZ7E5vi5zA,Lights Out,18,badmómzjay,39,171180,True,0.727,0.627,4,-6.718,0,0.187,0.143,0.0025,0.137,0.266,139.936,4
7AxSCOOqZLcEcDTIXcLtYU,Lieblingsband (Oh Yeah),Mit K,Kraftklub,38,178746,False,0.531,0.941,10,-3.423,0,0.12,0.00202,5.54e-06,0.112,0.566,167.014,4
4xFok5rjRSwS3WIOKyAGtL,Hennyblick,Skalp,OG Keemo,38,169220,True,0.611,0.655,1,-8.848,1,0.419,0.182,0.0,0.153,0.649,83.575,4
0mFTMAs1LS4uBw6s80cU5K,Gästeliste + 10,Classic,Musso,39,192000,True,0.778,0.447,5,-10.689,0,0.306,0.578,0.000114,0.0976,0.404,135.009,4
50z2R1GAaxYF9Bb2woUuK6,Marteria Girl,Zum Glück in die Zukunft,Marteria,39,210133,False,0.674,0.69,6,-5.405,1,0.226,0.0188,0.0,0.0731,0.631,143.746,4
