user_id,username,country,plan,age_group,signup_date
2400,user_2400,Brazil,free,18-24,2023-04-14
2401,user_2401,UK,free,35-44,2024-01-17
2402,user_2402,US,premium,25-34,2024-03-30
2403,user_2403,UK,free,25-34,2024-02-21
2404,user_2404,UK,free,18-24,2023-11-20
2405,user_2405,Germany,free,45+,2023-06-20
2406,user_2406,Brazil,free,13-17,2024-07-29
2407,user_2407,UK,premium,13-17,2024-08-05
2408,user_2408,US,premium,18-24,2023-10-01
2409,user_2409,Australia,free,45+,2024-03-27
2410,user_2410,India,free,45+,2023-05-05
2411,user_2411,Germany,free,25-34,2024-01-18
2412,user_2412,US,free,35-44,2023-11-13
2413,user_2413,India,free,18-24,2023-04-17
2414,user_2414,US,premium,45+,2024-10-21
2415,user_2415,India,free,18-24,2024-04-07
2416,user_2416,Australia,free,18-24,2024-03-05
2417,user_2417,UK,free,18-24,2024-12-04
2418,user_2418,US,free,25-34,2023-12-03
2419,user_2419,US,free,35-44,2024-05-10
2420,user_2420,UK,premium,18-24,2023-12-28
2421,user_2421,US,free,45+,2024-03-07
2422,user_2422,US,premium,25-34,2024-11-05
2423,user_2423,Japan,free,18-24,2024-06-03
2424,user_2424,India,free,25-34,2024-02-10
2425,user_2425,US,free,25-34,2024-01-12
2426,user_2426,Canada,free,35-44,2023-06-01
2427,user_2427,US,free,25-34,2023-11-18
2428,user_2428,France,free,25-34,2024-08-29
2429,user_2429,UK,premium,18-24,2023-08-02
2430,user_2430,Canada,premium,25-34,2024-07-29
2431,user_2431,Brazil,free,45+,2023-03-06
2432,user_2432,Mexico,free,13-17,2023-09-27
2433,user_2433,Australia,free,35-44,2024-06-20
2434,user_2434,US,free,25-34,2023-04-10
2435,user_2435,Australia,free,18-24,2023-04-15
2436,user_2436,UK,premium,45+,2023-05-11
2437,user_2437,UK,free,25-34,2024-01-24
2438,user_2438,UK,free,18-24,2023-11-17
2439,user_2439,India,free,18-24,2024-03-13
2440,user_2440,US,free,18-24,2023-01-19
2441,user_2441,India,premium,35-44,2023-08-13
2442,user_2442,India,free,25-34,2024-09-09
2443,user_2443,Japan,free,45+,2024-07-19
2444,user_2444,Mexico,premium,18-24,2024-04-04
2445,user_2445,India,free,18-24,2024-01-29
2446,user_2446,UK,premium,13-17,2023-08-14
2447,user_2447,US,free,25-34,2023-12-26
2448,user_2448,US,free,45+,2024-03-05
2449,user_2449,US,premium,25-34,2023-01-15
2450,user_2450,UK,free,18-24,2024-07-13
2451,user_2451,US,free,35-44,2024-10-12
2452,user_2452,Australia,free,35-44,2024-06-29
2453,user_2453,India,free,13-17,2024-02-18
2454,user_2454,UK,premium,35-44,2023-12-21
2455,user_2455,Brazil,premium,18-24,2024-04-01
2456,user_2456,US,premium,18-24,2024-12-22
2457,user_2457,India,premium,18-24,2024-06-14
2458,user_2458,Brazil,free,25-34,2023-07-15
2459,user_2459,India,free,25-34,2023-04-25
2460,user_2460,UK,free,18-24,2024-02-21
2461,user_2461,Australia,free,18-24,2023-12-18
2462,user_2462,Canada,free,35-44,2023-03-16
2463,user_2463,Brazil,premium,45+,2024-10-23
2464,user_2464,India,free,35-44,2023-02-05
2465,user_2465,Brazil,free,18-24,2023-08-30
2466,user_2466,US,free,18-24,2024-10-24
2467,user_2467,UK,premium,18-24,2023-03-04
2468,user_2468,US,premium,18-24,2024-10-27
2469,user_2469,India,premium,25-34,2024-05-23
2470,user_2470,India,free,25-34,2023-07-07
2471,user_2471,US,premium,25-34,2023-04-03
2472,user_2472,Australia,free,25-34,2023-01-05
2473,user_2473,Canada,premium,18-24,2024-03-13
2474,user_2474,Germany,free,18-24,2023-06-15
2475,user_2475,India,free,25-34,2024-03-21
2476,user_2476,Mexico,free,18-24,2023-01-25
2477,user_2477,US,premium,18-24,2024-05-22
2478,user_2478,Japan,free,18-24,2023-04-08
2479,user_2479,US,premium,18-24,2023-09-25
2480,user_2480,Japan,free,18-24,2024-10-23
2481,user_2481,US,free,35-44,2024-01-28
2482,user_2482,Canada,free,35-44,2024-08-18
2483,user_2483,France,free,18-24,2023-10-12
2484,user_2484,US,free,13-17,2024-11-14
2485,user_2485,India,free,35-44,2023-04-19
2486,user_2486,Australia,premium,18-24,2023-01-27
2487,user_2487,India,free,25-34,2023-02-24
2488,user_2488,Mexico,premium,13-17,2023-05-13
2489,user_2489,Brazil,free,18-24,2023-02-21
2490,user_2490,UK,premium,35-44,2024-05-07
2491,user_2491,US,free,35-44,2023-10-25
2492,user_2492,US,free,18-24,2024-02-03
2493,user_2493,Japan,free,18-24,2024-08-13
2494,user_2494,UK,free,18-24,2023-01-18
2495,user_2495,India,premium,13-17,2024-09-10
2496,user_2496,India,free,45+,2024-07-12
2497,user_2497,Brazil,free,25-34,2023-09-03
2498,user_2498,Mexico,premium,25-34,2024-05-17
2499,user_2499,Australia,free,35-44,2023-03-30
2500,user_2500,UK,premium,35-44,2023-07-22
2501,user_2501,Mexico,free,35-44,2023-08-28
2502,user_2502,Japan,premium,13-17,2024-05-04
2503,user_2503,Brazil,free,18-24,2023-01-13
2504,user_2504,France,free,25-34,2024-10-10
2505,user_2505,US,free,18-24,2023-11-11
2506,user_2506,US,premium,45+,2024-11-15
2507,user_2507,Mexico,free,25-34,2023-07-17
2508,user_2508,India,free,45+,2023-08-31
2509,user_2509,Mexico,premium,18-24,2024-05-21
2510,user_2510,Canada,premium,35-44,2023-02-12
2511,user_2511,US,premium,18-24,2023-11-26
2512,user_2512,Canada,premium,45+,2024-08-13
2513,user_2513,India,free,18-24,2024-03-04
2514,user_2514,India,free,25-34,2024-09-04
2515,user_2515,Brazil,premium,35-44,2023-06-11
2516,user_2516,France,premium,25-34,2024-10-17
2517,user_2517,US,free,25-34,2024-09-12
2518,user_2518,India,free,45+,2024-03-10
2519,user_2519,Germany,premium,25-34,2023-08-21
2520,user_2520,Germany,free,25-34,2023-04-21
2521,user_2521,Germany,free,13-17,2023-08-20
2522,user_2522,US,free,35-44,2024-12-09
2523,user_2523,US,free,25-34,2023-09-30
2524,user_2524,UK,premium,25-34,2024-08-20
2525,user_2525,Japan,free,13-17,2023-02-10
2526,user_2526,US,premium,25-34,2024-07-13
2527,user_2527,US,free,13-17,2024-04-10
2528,user_2528,France,free,13-17,2023-03-18
2529,user_2529,US,premium,25-34,2024-11-20
2530,user_2530,Australia,free,18-24,2024-05-04
2531,user_2531,Germany,free,18-24,2023-04-27
2532,user_2532,Mexico,free,25-34,2024-03-09
2533,user_2533,US,free,13-17,2023-01-19
2534,user_2534,US,free,18-24,2024-07-24
2535,user_2535,Germany,premium,18-24,2023-07-15
2536,user_2536,Mexico,premium,25-34,2024-09-10
2537,user_2537,Germany,premium,25-34,2024-03-26
2538,user_2538,US,free,25-34,2024-02-29
2539,user_2539,Japan,free,18-24,2024-01-29
2540,user_2540,Japan,free,18-24,2023-10-11
2541,user_2541,Brazil,free,13-17,2023-02-03
2542,user_2542,Japan,free,25-34,2023-10-22
2543,user_2543,Mexico,free,45+,2023-09-08
2544,user_2544,Brazil,premium,18-24,2024-09-29
2545,user_2545,US,free,18-24,2023-12-05
2546,user_2546,India,free,18-24,2024-09-09
2547,user_2547,US,premium,25-34,2024-03-15
2548,user_2548,UK,free,25-34,2023-06-29
2549,user_2549,UK,premium,25-34,2024-09-13
2550,user_2550,US,premium,35-44,2023-08-16
2551,user_2551,UK,premium,25-34,2024-09-24
2552,user_2552,US,free,18-24,2024-09-10
2553,user_2553,Japan,premium,18-24,2024-10-04
2554,user_2554,France,free,25-34,2023-01-23
2555,user_2555,US,premium,25-34,2024-10-18
2556,user_2556,France,free,25-34,2023-11-23
2557,user_2557,India,free,25-34,2023-06-03
2558,user_2558,US,free,25-34,2024-09-10
2559,user_2559,US,free,35-44,2023-05-26
2560,user_2560,India,premium,25-34,2023-09-09
2561,user_2561,Japan,premium,35-44,2023-10-29
2562,user_2562,Germany,premium,18-24,2023-03-11
2563,user_2563,US,free,25-34,2024-06-26
2564,user_2564,US,premium,45+,2023-04-03
2565,user_2565,UK,free,25-34,2024-10-10
2566,user_2566,US,premium,35-44,2023-06-12
2567,user_2567,US,premium,25-34,2023-03-22
2568,user_2568,US,free,13-17,2024-08-10
2569,user_2569,Japan,premium,25-34,2023-03-04
2570,user_2570,France,free,18-24,2024-09-03
2571,user_2571,UK,free,45+,2024-03-11
2572,user_2572,Canada,free,35-44,2023-02-17
2573,user_2573,UK,free,18-24,2024-03-20
2574,user_2574,India,premium,18-24,2023-03-15
2575,user_2575,US,free,25-34,2024-12-04
2576,user_2576,Brazil,free,18-24,2024-06-25
2577,user_2577,Australia,free,13-17,2023-06-06
2578,user_2578,Brazil,premium,25-34,2024-05-01
2579,user_2579,UK,premium,25-34,2023-09-23
2580,user_2580,Brazil,premium,18-24,2023-09-13
2581,user_2581,US,premium,35-44,2023-02-08
2582,user_2582,Canada,free,45+,2023-02-24
2583,user_2583,India,free,35-44,2023-01-28
2584,user_2584,India,free,35-44,2023-04-28
2585,user_2585,Brazil,free,18-24,2024-01-05
2586,user_2586,Brazil,premium,18-24,2023-07-28
2587,user_2587,US,free,18-24,2024-08-09
2588,user_2588,Germany,premium,35-44,2024-07-30
2589,user_2589,US,free,45+,2024-09-03
2590,user_2590,Germany,free,25-34,2024-07-11
2591,user_2591,Mexico,free,35-44,2023-11-12
2592,user_2592,Japan,premium,25-34,2024-01-28
2593,user_2593,India,premium,25-34,2024-03-19
2594,user_2594,India,premium,25-34,2024-10-29
2595,user_2595,US,free,13-17,2023-09-16
2596,user_2596,Japan,premium,13-17,2024-10-09
2597,user_2597,US,free,25-34,2023-07-17
2598,user_2598,India,free,25-34,2024-11-29
2599,user_2599,US,premium,25-34,2024-09-19
2600,user_2600,US,free,25-34,2024-03-20
2601,user_2601,Brazil,premium,18-24,2024-07-23
2602,user_2602,US,free,25-34,2024-08-04
2603,user_2603,Germany,free,25-34,2024-08-27
2604,user_2604,UK,premium,25-34,2024-10-10
2605,user_2605,US,free,35-44,2024-09-08
2606,user_2606,India,premium,25-34,2023-11-01
2607,user_2607,US,free,25-34,2023-12-05
2608,user_2608,US,premium,35-44,2024-06-12
2609,user_2609,Germany,free,35-44,2023-02-23
2610,user_2610,US,free,35-44,2023-04-22
2611,user_2611,Mexico,free,18-24,2024-11-14
2612,user_2612,US,free,13-17,2024-02-23
2613,user_2613,US,premium,18-24,2023-11-01
2614,user_2614,Germany,free,18-24,2024-03-13
2615,user_2615,UK,free,45+,2024-10-17
2616,user_2616,US,free,25-34,2023-03-26
2617,user_2617,UK,free,18-24,2024-06-07
2618,user_2618,US,premium,18-24,2023-09-09
2619,user_2619,Mexico,premium,18-24,2024-12-28
2620,user_2620,UK,free,25-34,2023-05-06
2621,user_2621,Japan,premium,35-44,2024-09-01
2622,user_2622,Canada,free,35-44,2024-02-09
2623,user_2623,India,free,45+,2023-10-31
2624,user_2624,Canada,premium,18-24,2023-01-28
2625,user_2625,UK,free,18-24,2023-09-23
2626,user_2626,Australia,premium,18-24,2023-02-21
2627,user_2627,US,premium,18-24,2024-10-16
2628,user_2628,Germany,free,45+,2024-10-05
2629,user_2629,India,premium,25-34,2024-05-25
2630,user_2630,UK,premium,35-44,2023-07-26
2631,user_2631,Brazil,free,25-34,2024-07-27
2632,user_2632,Germany,premium,13-17,2024-05-25
2633,user_2633,US,free,13-17,2024-10-05
2634,user_2634,US,premium,25-34,2024-07-06
2635,user_2635,Germany,premium,25-34,2023-07-20
2636,user_2636,Brazil,free,18-24,2024-09-02
2637,user_2637,Australia,free,25-34,2023-10-11
2638,user_2638,Japan,premium,35-44,2023-12-23
2639,user_2639,France,free,25-34,2023-02-16
2640,user_2640,Germany,free,35-44,2023-05-17
2641,user_2641,US,free,25-34,2023-05-10
2642,user_2642,US,free,25-34,2023-07-14
2643,user_2643,Japan,free,35-44,2024-09-20
2644,user_2644,Brazil,free,45+,2023-12-30
2645,user_2645,US,free,18-24,2024-03-07
2646,user_2646,UK,premium,25-34,2023-03-10
2647,user_2647,France,free,18-24,2024-04-02
2648,user_2648,India,free,18-24,2024-06-23
2649,user_2649,India,free,25-34,2023-12-01
2650,user_2650,India,free,45+,2024-06-09
2651,user_2651,US,free,25-34,2024-07-11
2652,user_2652,UK,free,18-24,2023-01-16
2653,user_2653,UK,free,18-24,2024-03-31
2654,user_2654,US,premium,25-34,2024-05-24
2655,user_2655,Japan,premium,18-24,2023-07-28
2656,user_2656,UK,premium,18-24,2023-06-07
2657,user_2657,Mexico,premium,35-44,2023-12-03
2658,user_2658,Mexico,premium,13-17,2023-08-29
2659,user_2659,US,free,25-34,2023-02-27
2660,user_2660,Brazil,premium,35-44,2023-11-01
2661,user_2661,India,free,18-24,2023-12-11
2662,user_2662,Canada,premium,25-34,2024-10-03
2663,user_2663,US,premium,25-34,2024-12-29
2664,user_2664,Germany,free,25-34,2023-01-14
2665,user_2665,Brazil,free,25-34,2023-12-25
2666,user_2666,US,free,18-24,2024-01-12
2667,user_2667,US,premium,35-44,2023-08-31
2668,user_2668,Brazil,premium,35-44,2023-05-25
2669,user_2669,Germany,premium,18-24,2024-02-19
2670,user_2670,UK,free,18-24,2024-01-29
2671,user_2671,Brazil,premium,13-17,2024-09-06
2672,user_2672,UK,free,18-24,2024-12-29
2673,user_2673,Germany,premium,25-34,2023-12-24
2674,user_2674,US,free,13-17,2024-07-29
2675,user_2675,Canada,free,18-24,2023-06-07
2676,user_2676,US,free,35-44,2024-11-04
2677,user_2677,UK,premium,18-24,2023-01-18
2678,user_2678,US,premium,35-44,2024-12-28
2679,user_2679,US,free,35-44,2024-07-14
2680,user_2680,India,free,18-24,2024-07-21
2681,user_2681,US,premium,25-34,2023-12-13
2682,user_2682,Mexico,free,35-44,2023-02-27
2683,user_2683,US,premium,25-34,2023-06-04
2684,user_2684,UK,free,18-24,2024-07-20
2685,user_2685,UK,free,25-34,2024-05-01
2686,user_2686,US,premium,45+,2024-06-14
2687,user_2687,US,premium,25-34,2024-05-01
2688,user_2688,UK,free,18-24,2023-05-31
2689,user_2689,India,free,25-34,2023-12-25
2690,user_2690,UK,premium,25-34,2024-01-03
2691,user_2691,India,free,25-34,2024-09-11
2692,user_2692,Brazil,premium,35-44,2023-02-16
2693,user_2693,US,free,25-34,2023-07-26
2694,user_2694,India,free,35-44,2024-03-25
2695,user_2695,Australia,premium,25-34,2024-04-27
2696,user_2696,India,premium,25-34,2024-10-01
2697,user_2697,Germany,free,18-24,2024-11-27
2698,user_2698,UK,premium,35-44,2024-07-23
2699,user_2699,Japan,free,45+,2023-05-23
2700,user_2700,Japan,free,18-24,2024-02-04
2701,user_2701,India,premium,25-34,2023-04-07
2702,user_2702,Australia,premium,18-24,2023-02-16
2703,user_2703,US,premium,35-44,2023-07-10
2704,user_2704,US,free,25-34,2023-05-20
2705,user_2705,Japan,free,18-24,2024-09-06
2706,user_2706,Japan,free,35-44,2023-08-19
2707,user_2707,US,free,18-24,2023-12-06
2708,user_2708,US,premium,35-44,2024-05-05
2709,user_2709,US,free,25-34,2023-02-18
2710,user_2710,US,premium,18-24,2024-09-15
2711,user_2711,Japan,free,18-24,2024-03-28
2712,user_2712,India,free,18-24,2023-11-12
2713,user_2713,UK,free,25-34,2023-11-18
2714,user_2714,UK,free,25-34,2023-03-28
2715,user_2715,US,free,18-24,2024-04-18
2716,user_2716,US,premium,18-24,2023-10-09
2717,user_2717,Brazil,free,13-17,2023-03-15
2718,user_2718,Australia,premium,35-44,2024-03-28
2719,user_2719,Mexico,free,25-34,2023-02-16
2720,user_2720,US,premium,13-17,2024-08-10
2721,user_2721,Canada,free,25-34,2023-04-06
2722,user_2722,Japan,premium,18-24,2023-01-31
2723,user_2723,Japan,free,45+,2024-06-17
2724,user_2724,India,premium,45+,2023-01-17
2725,user_2725,UK,premium,25-34,2023-07-31
2726,user_2726,UK,free,45+,2024-10-21
2727,user_2727,US,free,35-44,2023-08-23
2728,user_2728,US,free,35-44,2024-01-27
2729,user_2729,US,premium,25-34,2023-12-20
2730,user_2730,India,free,18-24,2023-11-01
2731,user_2731,Germany,free,18-24,2024-08-21
2732,user_2732,India,free,18-24,2024-07-03
2733,user_2733,US,free,25-34,2024-07-18
2734,user_2734,France,premium,18-24,2024-06-23
2735,user_2735,France,free,18-24,2024-08-11
2736,user_2736,Japan,premium,25-34,2024-05-23
2737,user_2737,Australia,premium,18-24,2024-12-12
2738,user_2738,India,free,25-34,2024-01-30
2739,user_2739,Australia,premium,45+,2024-03-06
2740,user_2740,US,free,35-44,2024-11-15
2741,user_2741,UK,premium,25-34,2024-07-15
2742,user_2742,US,free,25-34,2023-06-26
2743,user_2743,US,premium,25-34,2024-02-10
2744,user_2744,US,free,18-24,2023-10-28
2745,user_2745,Brazil,free,35-44,2024-03-20
2746,user_2746,Japan,free,18-24,2023-05-07
2747,user_2747,Brazil,free,18-24,2023-12-15
2748,user_2748,US,premium,35-44,2023-01-21
2749,user_2749,Japan,free,18-24,2024-12-11
2750,user_2750,Brazil,premium,18-24,2024-12-01
2751,user_2751,UK,free,13-17,2024-02-24
2752,user_2752,Germany,premium,18-24,2023-06-01
2753,user_2753,US,free,18-24,2023-06-09
2754,user_2754,UK,free,13-17,2024-04-24
2755,user_2755,Canada,free,25-34,2024-03-18
2756,user_2756,US,premium,35-44,2023-04-06
2757,user_2757,India,free,18-24,2023-12-18
2758,user_2758,Canada,premium,35-44,2023-03-16
2759,user_2759,Germany,premium,18-24,2024-08-16
2760,user_2760,US,free,18-24,2024-10-01
2761,user_2761,US,premium,18-24,2023-12-25
2762,user_2762,US,free,25-34,2023-05-13
2763,user_2763,Brazil,free,25-34,2024-02-04
2764,user_2764,India,premium,25-34,2023-05-19
2765,user_2765,US,premium,35-44,2023-09-03
2766,user_2766,France,premium,25-34,2023-10-18
2767,user_2767,India,free,25-34,2023-04-22
2768,user_2768,US,free,45+,2024-12-15
2769,user_2769,India,free,18-24,2023-06-19
2770,user_2770,Germany,premium,18-24,2024-08-21
2771,user_2771,US,free,25-34,2024-09-22
2772,user_2772,US,premium,25-34,2024-09-01
2773,user_2773,Japan,free,18-24,2023-08-28
2774,user_2774,India,free,18-24,2023-12-03
2775,user_2775,India,free,25-34,2023-05-18
2776,user_2776,India,free,25-34,2024-08-16
2777,user_2777,US,free,18-24,2023-08-24
2778,user_2778,US,premium,45+,2024-10-09
2779,user_2779,India,premium,35-44,2023-01-03
2780,user_2780,US,free,25-34,2024-07-24
2781,user_2781,US,free,25-34,2023-04-26
2782,user_2782,Mexico,free,35-44,2024-04-16
2783,user_2783,Australia,premium,18-24,2023-05-11
2784,user_2784,Japan,free,18-24,2024-04-27
2785,user_2785,Mexico,premium,25-34,2024-02-05
2786,user_2786,US,free,35-44,2023-07-20
2787,user_2787,Australia,free,13-17,2023-10-19
2788,user_2788,US,premium,45+,2023-12-08
2789,user_2789,France,free,25-34,2024-09-01
2790,user_2790,Australia,free,18-24,2023-08-04
2791,user_2791,Germany,free,18-24,2024-09-27
2792,user_2792,Australia,free,18-24,2024-08-07
2793,user_2793,India,free,35-44,2024-01-01
2794,user_2794,US,premium,45+,2024-10-03
2795,user_2795,India,premium,25-34,2024-04-13
2796,user_2796,Brazil,free,45+,2024-02-22
2797,user_2797,US,premium,35-44,2023-01-27
2798,user_2798,Brazil,free,25-34,2024-11-07
2799,user_2799,Australia,free,25-34,2024-03-30
2800,user_2800,US,free,25-34,2024-08-02
2801,user_2801,Japan,free,25-34,2023-01-14
2802,user_2802,Canada,free,13-17,2023-04-08
2803,user_2803,France,premium,25-34,2023-10-06
2804,user_2804,Australia,free,13-17,2024-05-04
2805,user_2805,India,free,35-44,2024-09-15
2806,user_2806,Australia,free,35-44,2023-07-26
2807,user_2807,Japan,premium,18-24,2023-08-21
2808,user_2808,US,premium,18-24,2024-07-26
2809,user_2809,India,free,25-34,2024-08-19
2810,user_2810,Germany,free,25-34,2024-11-25
2811,user_2811,US,free,18-24,2023-08-27
2812,user_2812,Brazil,free,25-34,2023-09-07
2813,user_2813,Brazil,free,18-24,2024-08-05
2814,user_2814,US,free,13-17,2024-08-19
2815,user_2815,India,free,13-17,2023-11-02
2816,user_2816,Japan,free,18-24,2024-04-07
2817,user_2817,India,free,35-44,2023-08-24
2818,user_2818,US,premium,45+,2023-10-18
2819,user_2819,US,premium,25-34,2023-02-08
2820,user_2820,UK,free,25-34,2024-12-18
2821,user_2821,France,free,18-24,2023-07-02
2822,user_2822,US,free,25-34,2024-11-29
2823,user_2823,Brazil,free,18-24,2024-10-06
2824,user_2824,US,premium,25-34,2023-01-30
2825,user_2825,UK,free,45+,2024-01-23
2826,user_2826,Mexico,premium,18-24,2023-05-23
2827,user_2827,Germany,premium,35-44,2024-09-06
2828,user_2828,US,free,13-17,2024-02-23
2829,user_2829,India,free,18-24,2023-03-15
2830,user_2830,US,free,18-24,2023-02-24
2831,user_2831,India,free,18-24,2024-07-25
2832,user_2832,Brazil,free,18-24,2023-01-24
2833,user_2833,US,free,18-24,2023-01-22
2834,user_2834,US,premium,25-34,2024-03-03
2835,user_2835,UK,free,18-24,2023-02-01
2836,user_2836,Canada,free,25-34,2023-12-05
2837,user_2837,Australia,premium,45+,2024-05-29
2838,user_2838,US,premium,25-34,2024-05-26
2839,user_2839,Japan,free,18-24,2023-03-11
2840,user_2840,UK,premium,18-24,2024-11-02
2841,user_2841,UK,free,35-44,2023-03-29
2842,user_2842,Japan,free,25-34,2024-07-24
2843,user_2843,Canada,free,25-34,2023-08-07
2844,user_2844,France,free,18-24,2024-12-13
2845,user_2845,Brazil,premium,25-34,2024-08-11
2846,user_2846,UK,premium,18-24,2023-09-27
2847,user_2847,Japan,premium,45+,2024-10-12
2848,user_2848,US,free,35-44,2023-03-19
2849,user_2849,India,free,18-24,2024-08-14
2850,user_2850,UK,free,25-34,2023-01-10
2851,user_2851,Brazil,free,18-24,2024-04-12
2852,user_2852,US,premium,25-34,2023-12-02
2853,user_2853,US,premium,35-44,2024-09-27
2854,user_2854,Canada,free,25-34,2023-07-05
2855,user_2855,US,free,18-24,2024-06-29
2856,user_2856,India,free,18-24,2023-05-01
2857,user_2857,US,free,35-44,2024-08-14
2858,user_2858,US,free,25-34,2024-12-18
2859,user_2859,US,free,25-34,2024-07-18
2860,user_2860,US,free,18-24,2024-10-29
2861,user_2861,Mexico,free,18-24,2023-10-01
2862,user_2862,US,free,45+,2024-02-14
2863,user_2863,France,free,25-34,2023-12-24
2864,user_2864,Brazil,premium,25-34,2024-10-08
2865,user_2865,India,free,25-34,2023-04-08
2866,user_2866,Brazil,premium,35-44,2023-08-29
2867,user_2867,India,free,18-24,2024-07-10
2868,user_2868,Japan,free,18-24,2024-12-11
2869,user_2869,US,free,25-34,2023-04-24
2870,user_2870,UK,free,25-34,2024-05-01
2871,user_2871,Canada,premium,25-34,2023-08-29
2872,user_2872,France,free,35-44,2023-06-05
2873,user_2873,Canada,premium,18-24,2023-12-18
2874,user_2874,UK,premium,13-17,2023-02-13
2875,user_2875,Japan,free,45+,2024-08-14
2876,user_2876,India,free,25-34,2023-11-08
2877,user_2877,India,premium,25-34,2023-05-18
2878,user_2878,US,free,25-34,2024-10-24
2879,user_2879,Brazil,premium,25-34,2024-03-11
2880,user_2880,US,free,18-24,2023-05-23
2881,user_2881,UK,free,35-44,2023-10-26
2882,user_2882,Mexico,free,35-44,2024-07-15
2883,user_2883,US,free,25-34,2023-09-19
2884,user_2884,US,premium,25-34,2024-05-26
2885,user_2885,US,free,18-24,2024-11-03
2886,user_2886,France,premium,18-24,2023-03-03
2887,user_2887,India,free,18-24,2024-07-20
2888,user_2888,UK,free,18-24,2024-02-27
2889,user_2889,Japan,free,45+,2024-01-31
2890,user_2890,Mexico,free,35-44,2023-01-31
2891,user_2891,UK,free,25-34,2023-11-26
2892,user_2892,Germany,free,25-34,2023-06-18
2893,user_2893,Japan,premium,18-24,2023-09-23
2894,user_2894,Brazil,free,45+,2023-11-04
2895,user_2895,US,free,18-24,2024-04-03
2896,user_2896,Canada,premium,18-24,2023-07-04
2897,user_2897,India,premium,25-34,2023-11-30
2898,user_2898,US,free,35-44,2024-05-29
2899,user_2899,India,free,35-44,2024-03-16
2900,user_2900,US,premium,13-17,2024-11-03
2901,user_2901,US,free,35-44,2024-01-26
2902,user_2902,Japan,free,18-24,2024-07-13
2903,user_2903,US,free,13-17,2023-09-11
2904,user_2904,UK,premium,35-44,2024-08-08
2905,user_2905,India,free,35-44,2023-12-01
2906,user_2906,US,premium,25-34,2024-02-04
2907,user_2907,Australia,free,25-34,2023-06-15
2908,user_2908,US,premium,35-44,2023-09-17
2909,user_2909,UK,free,35-44,2023-01-04
2910,user_2910,UK,free,35-44,2023-04-29
2911,user_2911,US,premium,25-34,2024-04-14
2912,user_2912,US,free,45+,2024-04-14
2913,user_2913,Germany,free,45+,2024-05-07
2914,user_2914,Australia,free,18-24,2024-05-14
2915,user_2915,US,free,35-44,2023-03-11
2916,user_2916,Brazil,free,25-34,2024-11-24
2917,user_2917,Germany,premium,25-34,2024-01-05
2918,user_2918,Mexico,free,25-34,2023-06-30
2919,user_2919,India,free,13-17,2023-01-05
2920,user_2920,UK,free,25-34,2023-07-16
2921,user_2921,UK,premium,35-44,2023-02-16
2922,user_2922,Germany,premium,18-24,2024-07-05
2923,user_2923,Japan,free,25-34,2024-09-25
2924,user_2924,US,free,45+,2024-10-08
2925,user_2925,UK,premium,25-34,2023-05-20
2926,user_2926,Canada,free,18-24,2024-10-26
2927,user_2927,Japan,premium,25-34,2024-06-23
2928,user_2928,Australia,premium,25-34,2024-03-02
2929,user_2929,Japan,premium,25-34,2024-08-11
2930,user_2930,UK,free,35-44,2024-11-17
2931,user_2931,Brazil,premium,25-34,2024-07-14
2932,user_2932,Brazil,premium,35-44,2023-11-06
2933,user_2933,US,free,25-34,2023-10-01
2934,user_2934,India,free,18-24,2024-06-22
2935,user_2935,Germany,free,25-34,2024-01-25
2936,user_2936,US,free,25-34,2024-04-03
2937,user_2937,Japan,free,25-34,2024-09-25
2938,user_2938,Brazil,free,13-17,2023-12-27
2939,user_2939,France,free,18-24,2023-03-10
2940,user_2940,US,free,18-24,2024-08-05
2941,user_2941,US,free,18-24,2024-10-23
2942,user_2942,Brazil,premium,25-34,2024-11-29
2943,user_2943,US,premium,13-17,2024-03-06
2944,user_2944,Germany,free,35-44,2024-12-08
2945,user_2945,Japan,free,18-24,2023-02-01
2946,user_2946,US,free,18-24,2024-09-12
2947,user_2947,India,premium,25-34,2024-05-27
2948,user_2948,India,premium,18-24,2023-07-01
2949,user_2949,UK,premium,35-44,2024-11-16
2950,user_2950,France,free,18-24,2024-11-11
2951,user_2951,Mexico,premium,25-34,2023-09-05
2952,user_2952,Germany,free,35-44,2024-09-11
2953,user_2953,Germany,premium,25-34,2023-10-24
2954,user_2954,India,free,18-24,2023-01-30
2955,user_2955,France,premium,25-34,2023-10-29
2956,user_2956,Germany,free,25-34,2024-04-20
2957,user_2957,Germany,premium,45+,2023-12-18
2958,user_2958,Mexico,premium,35-44,2024-04-26
2959,user_2959,US,free,18-24,2023-11-13
2960,user_2960,Japan,free,45+,2024-02-01
2961,user_2961,US,premium,13-17,2023-03-30
2962,user_2962,UK,free,13-17,2023-08-22
2963,user_2963,UK,free,35-44,2023-06-17
2964,user_2964,Australia,free,18-24,2023-05-06
2965,user_2965,Mexico,free,13-17,2024-07-26
2966,user_2966,Germany,free,18-24,2023-04-30
2967,user_2967,Germany,free,25-34,2024-03-03
2968,user_2968,India,free,35-44,2023-07-09
2969,user_2969,France,free,25-34,2024-09-24
2970,user_2970,India,premium,18-24,2024-03-03
2971,user_2971,UK,premium,25-34,2024-07-13
2972,user_2972,US,premium,45+,2023-07-21
2973,user_2973,Japan,free,35-44,2023-02-28
